Gene	Gene_hs	gene_length_hs	exon_length_gencode_v25_hs	Gene_sum_all	Gene_mean_all	Gene_sum0_all	Gene_mean0_all	Gene_var_all	Gene_cv_all
Vwf	VWF	175897	10391	346	0.03470411233701103	9793	0.9822467402206619	0.1418389384222484	10.852175177794813
Crx	CRX	23552	5991	NA	NA	NA	NA	NA	NA
Gdf5	GDF5	21424	2646	42	0.004212637913741223	9940	0.9969909729187563	0.00800712902072654	21.241455946416362
C8a	C8A	63416	2356	NA	NA	NA	NA	NA	NA
Il5ra	IL5RA	60288	6600	14	0.0014042126379137413	9956	0.9985957873620862	0.0014023814849101425	26.668599373952706
Il6ra	IL6R	64258	6453	204	0.020461384152457372	9847	0.9876629889669007	0.05294672260336029	11.245649206564034
Fcgr1	FCGR1A	9848	2998	583	0.058475426278836506	9760	0.9789368104312939	0.3146663483277599	9.592940563700376
Il10	IL10	4893	1978	55	0.005516549648946841	9940	0.9969909729187563	0.03838866383481874	35.51681122133171
Il1a	IL1A	10676	2124	515	0.051654964894684054	9886	0.9915747241725176	0.7941014839080387	17.251463079507662
Il1b	IL1B	7153	3096	154	0.015446339017051154	9914	0.994383149448345	0.11913143382399177	22.34537368820316
Gc	GC	62349	2381	NA	NA	NA	NA	NA	NA
Il15	IL15	97389	7860	67	0.006720160481444333	9938	0.99679037111334	0.02152169217050288	21.830242660185217
Il2	IL2	5256	1119	NA	NA	NA	NA	NA	NA
C7	C7	73688	5223	414	0.04152457372116349	9769	0.979839518555667	0.1348990697642129	8.84502968166749
Il4	IL4	8691	818	54	0.005416248746238716	9929	0.9958876629889669	0.008998648065774212	17.51418900107283
Il9	IL9	3582	591	NA	NA	NA	NA	NA	NA
Cd14	CD14	1974	1886	743	0.0745235707121364	9818	0.9847542627883651	0.9647536349644781	13.179974085079131
Tap1	TAP1	8770	4578	134	0.013440320962888667	9857	0.9886659979939819	0.01907904473778442	10.2770548194877
Tnf	TNF	2770	1676	418	0.04192577733199599	9882	0.9911735205616851	0.8930158516476304	22.53971708398937
Lta	LTA	2271	1737	337	0.033801404212637914	9746	0.9775325977933801	0.06295605645303853	7.423077854128656
Igfbp1	IGFBP1	5312	1653	NA	NA	NA	NA	NA	NA
Igfbp2	IGFBP2	31609	4767	2827	0.2835506519558676	9085	0.9112337011033099	2.9302239248591393	6.036980246580001
Igfbp3	IGFBP3	9630	4571	862	0.08645937813440321	9425	0.9453360080240722	0.19234346635050104	5.072553214059226
Il6	IL6	6119	2069	139	0.013941825476429288	9874	0.99037111334002	0.07854971273535724	20.10261978502326
Hgf	HGF	71433	8897	83	0.008324974924774324	9909	0.9938816449348045	0.02230003280983486	17.937826412148745
Nos3	NOS3	23594	5953	565	0.05667001003009027	9559	0.9587763289869609	0.1084342907345771	5.810721115367823
C8g	C8G	1729	1024	144	0.01444332998996991	9870	0.9899699097291875	0.03008528041743849	12.009078898718595
Cd44	CD44	93533	10057	637	0.06389167502507523	9665	0.9694082246740221	0.24037526361811887	7.673625720288518
Igf2	IGF2	12127	6259	2840	0.2848545636910732	9742	0.9771313941825477	12.340155786850973	12.332102889346459
Hpx	HPX	11569	3631	NA	NA	NA	NA	NA	NA
Cd4	CD4	33951	4583	288	0.02888665997993982	9834	0.9863590772316951	0.09787146573636044	10.83005636118645
Igf1	IGF1	84779	8087	3461	0.34714142427281847	9088	0.9115346038114343	4.030047500310138	5.782939402734165
Bdkrb2	BDKRB2	39488	6845	10	0.0010030090270812437	9960	0.9989969909729187	0.0010021035118596838	31.561050516738703
Cd79b	CD79B	3615	2080	23	0.0023069207622868604	9956	0.9985957873620862	0.005511780602113292	32.1820187337289
Ltbp1	LTBP1	452538	7329	486	0.04874623871614844	9621	0.9649949849548646	0.08990965272183288	6.1512311778587625
Il10rb	IL10RB	30877	4548	632	0.0633901705115346	9532	0.9560682046138416	0.1257836706025389	5.5948727334310755
Ifnar1	IFNAR1	35387	6301	5446	0.5462387161484453	6505	0.652457372116349	0.8910807454965961	1.7281285736130987
Ncf4	NCF4	17028	1759	45	0.004513540621865597	9932	0.9961885656970912	0.005897972782828373	17.015081223180495
Itgam	ITGAM	72903	5665	210	0.02106318956870612	9847	0.9876629889669007	0.05813790051064016	11.447365137494005
Bcl2	BCL2	196783	11765	1848	0.18535606820461384	8859	0.8885656970912739	0.43669996849813153	3.565207173782969
Sod2	SOD2	93473	18985	12012	1.2048144433299899	5019	0.5034102306920762	3.687608476950563	1.5938675805080729
Gsr	GSR	49866	3237	2280	0.22868605817452356	8275	0.8299899699097292	0.35516057652343125	2.6059896555924045
Vtn	VTN	5814	2427	4211	0.42236710130391175	9581	0.9609829488465396	13.231659357649637	8.612258814745504
Fasl	FASLG	7857	1888	41	0.0041123370110330995	9945	0.9974924774322969	0.013324445198369712	28.069577069881042
Il13ra2	IL13RA2	16003	1626	19	0.001905717151454363	9960	0.9989969909729187	0.006917824393030632	43.64417857279684
Il11	IL11	6075	2671	158	0.01584754262788365	9850	0.9879638916750251	0.024826571197190728	9.942519306011432
Agl	AGL	73940	8434	2369	0.23761283851554663	8475	0.850050150451354	0.512598574135487	3.013136417582013
Ccr2	CCR2	7195	3733	20	0.0020060180541624875	9953	0.9982948846539619	0.0026040605516016403	25.438453298289357
Sell	SELL	21032	2725	NA	NA	NA	NA	NA	NA
Tgfb1	TGFB1	52325	3238	NA	NA	NA	NA	NA	NA
Abat	ABAT	110011	9744	12681	1.271915747241725	5498	0.5514543630892678	8.986642231841477	2.356895796855737
Adra1d	ADRA1D	28444	2790	274	0.027482447342026078	9769	0.979839518555667	0.049199499390940406	8.070955213881463
Ahcy	AHCY	31535	3894	3002	0.30110330992978934	8052	0.8076228686058174	0.5601452365925139	2.4856203391402847
Alox12	ALOX12	14672	2616	NA	NA	NA	NA	NA	NA
Alox5	ALOX5	71944	3730	975	0.09779338014042126	9536	0.956469408224674	0.38776722383018253	6.367604651349977
Anxa1	ANXA1	18637	4561	1214	0.121765295887663	9759	0.9788365095285858	3.7530521547589917	15.909948410700197
Atp1a1	ATP1A1	37594	7261	15522	1.5568706118355065	4753	0.4767301905717151	10.679130741607912	2.0990144625701754
Avpr1a	AVPR1A	8184	5963	183	0.01835506519558676	9833	0.986258776328987	0.03005727987453181	9.445368502451533
Bckdha	BCKDHA	33886	2602	3464	0.34744232698094285	7686	0.7709127382146439	0.6185635248608702	2.2636507838594904
Bdkrb1	BDKRB1	13144	2758	43	0.004312938816449348	9931	0.9960882647943832	0.005097255856243623	16.553693870809088
Blvra	BLVRA	48663	1821	4197	0.420962888665998	7285	0.730692076228686	0.7601784287560243	2.0711614778569207
Blvrb	BLVRB	18052	1665	1257	0.12607823470411234	9095	0.9122367101303912	0.23758849021736694	3.8660955158244517
Tspo	TSPO	11729	1455	478	0.04794383149448345	9674	0.9703109327983952	0.13693277646159466	7.718287803248402
Cacna1d	CACNA1D	319078	20588	5395	0.541123370110331	7439	0.7461384152457372	1.5208786656891125	2.2790349913200068
Cacna2d1	CACNA2D1	497355	9010	18976	1.903309929789368	5967	0.5984954864593781	18.582284158121873	2.2648530817646506
Cacng1	CACNG1	12208	1266	NA	NA	NA	NA	NA	NA
Cck	CCK	8383	2085	25637	2.5714142427281845	8016	0.804012036108325	120.22626673278941	4.264102500598908
Cd3d	CD3D	3791	929	3	3.0090270812437313e-4	9967	0.9996990972918757	3.008423404429358e-4	57.64257627650494
Cd3e	CD3E	11631	2844	283	0.0283851554663992	9804	0.9833500501504514	0.07693519921787631	9.771725624605955
Cga	CGA	9909	2284	5	5.015045135406219e-4	9965	0.9994984954864594	5.013032879358308e-4	44.64526760756653
Chrna3	CHRNA3	28244	4765	488	0.04894684052156469	9671	0.9700100300902708	0.12399578110396998	7.194138436724368
Chrna4	CHRNA4	35179	11049	3640	0.3650952858575727	8603	0.862888665997994	1.7663810973496272	3.640289968794092
Chrna7	CHRNA7	142032	20978	263	0.02637913741223671	9769	0.979839518555667	0.04514618184979253	8.054710265681898
Chrnb1	CHRNB1	12647	4329	118	0.011835506519558676	9896	0.9925777331995987	0.03175879328224416	15.057232181347777
Chrnb2	CHRNB2	12246	5892	1873	0.18786359077231696	8804	0.883049147442327	0.3837026275938861	3.297271946347533
Crat	CRAT	16380	3803	2747	0.2755265797392176	8183	0.8207622868605817	0.5310591318543855	2.6448919785344494
Crh	CRH	2344	1543	4975	0.4989969909729188	9646	0.9675025075225677	70.19485304141935	16.79015509324568
Csf2	CSF2	2381	787	104	0.010431293881644935	9913	0.9942828485456369	0.026774515541810498	15.686376323885375
Csf3r	CSF3R	17236	8429	60	0.006018054162487462	9917	0.9946840521564694	0.007988656510206716	14.85185778601271
Dbh	DBH	22985	2764	NA	NA	NA	NA	NA	NA
Dck	DCK	38377	3227	1600	0.160481444332999	8709	0.8735205616850552	0.23625536052434562	3.0287680216359494
Ddc	DDC	107021	3136	19811	1.987061183550652	7087	0.7108324974924775	72.19955169953636	4.276180323511728
Dio1	DIO1	19848	2282	13	0.001303911735205617	9958	0.9987963891675025	0.001502964103464974	29.732135957451426
Dio2	DIO2	190231	7494	662	0.06639919759277833	9706	0.9735205616850552	0.31297459436187985	8.42542295257396
Drd3	DRD3	70756	2101	NA	NA	NA	NA	NA	NA
Epo	EPO	2901	1330	252	0.025275827482447343	9818	0.9847542627883651	0.057541427572918365	9.490409096974194
Fgf1	FGF1	105893	5275	3775	0.3786359077231695	8222	0.8246740220661986	1.2969856001951083	3.0077780076386444
Folr2	FOLR2	5350	1416	709	0.07111334002006019	9793	0.9822467402206619	0.8420684764696337	12.903948701079347
Gast	GAST	3644	470	104	0.010431293881644935	9883	0.9912738214643931	0.014937821791183562	11.716703934135355
Gabra1	GABRA1	52791	6935	29814	2.99037111334002	6358	0.6377131394182548	58.9215644123664	2.566918297772765
Gabra4	GABRA4	75508	12131	10292	1.032296890672016	7348	0.7370110330992979	6.829732209971271	2.531612425343565
Gabrb3	GABRB3	395994	13886	13141	1.3180541624874624	6402	0.6421263791374122	8.466892391488841	2.207642585976314
Gad1	GAD1	47939	8242	26963	2.7044132397191576	7608	0.7630892678034102	116.67167276732391	3.994014699252376
Gart	GART	39560	7751	3096	0.31053159478435305	7796	0.7819458375125377	0.4965988747665406	2.2693269559495426
Gas6	GAS6	43519	6006	6936	0.6956870611835506	6919	0.6939819458375125	2.4657151713944123	2.2571349603549278
Ggcx	GGCX	16825	9098	1290	0.12938816449348045	8876	0.890270812437312	0.15920245438894676	3.0837582718663734
Ghrhr	GHRHR	54586	3064	3	3.0090270812437313e-4	9967	0.9996990972918757	3.0084234044293573e-4	57.64257627650494
Gnrh1	GNRH1	5395	1762	1987	0.19929789368104314	9886	0.9915747241725176	120.96228258453765	55.18515642720449
Grin2a	GRIN2A	429351	10632	1127	0.11303911735205617	9268	0.9295887662988966	0.23589175591776837	4.296626709414363
Grin2b	GRIN2B	444621	30941	32373	3.2470411233701104	6161	0.6179538615847543	56.730117134430685	2.3196317855975686
Grin2c	GRIN2C	19466	8574	775	0.07773319959879639	9649	0.967803410230692	0.3698221256205169	7.823298497328455
Grin2d	GRIN2D	50057	5093	101	0.010130391173520562	9877	0.9906720160481445	0.011633747666914879	10.647155684528848
Grm1	GRM1	409953	7272	5343	0.5359077231695085	7811	0.7834503510531595	2.414048052473199	2.8992317993064938
Grm3	GRM3	220971	4474	6534	0.6553660982948847	7458	0.7480441323971916	2.6506006533996613	2.4842092726767846
Grm8	GRM8	814697	6457	774	0.07763289869608826	9507	0.9535606820461384	0.193992590672006	5.673443955100668
Gstm5	GSTM3	7107	4750	36055	3.616349047141424	2137	0.21434302908726177	17.267081463067104	1.1490505299619918
Gucy1b3	GUCY1B3	48600	3724	7027	0.70481444332999	7242	0.7263791374122367	3.092212750197629	2.494938748676638
Guk1	GUK1	9023	4725	8467	0.8492477432296891	6018	0.6036108324974925	2.069056009436676	1.693759414319733
Hrh1	HRH1	126465	5546	457	0.04583751253761284	9615	0.9643931795386158	0.07042353864683629	5.789457632765751
Htr1b	HTR1B	1260	2021	159	0.015947843530591775	9837	0.9866599799398195	0.022716851527599148	9.450876842852157
Htr3a	HTR3A	15433	2772	16199	1.6247743229689067	9537	0.9565697091273822	283.4287572216097	10.361649778584306
Htr6	HTR6	14276	1984	100	0.010030090270812437	9890	0.9919759277833501	0.015748519507765946	12.51166261029881
Icam2	ICAM2	18041	3243	648	0.0649949849548646	9732	0.9761283851554664	0.3442555170778662	9.02735677865904
Igf2r	IGF2R	144409	14911	2603	0.26108324974924774	8258	0.828284854563691	0.4824355803894782	2.66036150668961
Il1r1	IL1R1	115331	7083	146	0.014643931795386159	9853	0.9882647943831494	0.023057677395714078	10.369315336878413
Il5	IL5	15395	1587	9	9.027081243731193e-4	9962	0.999197592778335	0.0011026056401725994	36.784321837769404
Il7	IL7	129781	3392	NA	NA	NA	NA	NA	NA
Il12a	IL12A	7270	2040	81	0.008124373119358074	9908	0.9937813440320963	0.013074724222823953	14.074287170795783
Itgb6	ITGB6	172223	6357	NA	NA	NA	NA	NA	NA
Kitl	KITLG	88059	6040	2095	0.21013039117352056	8942	0.8968906720160481	1.2537643525420281	5.328673242370325
Mgp	MGP	4746	2639	4227	0.42397191574724175	9409	0.9437311935807422	12.20191300151835	8.239044956066595
Nqo1	NQO1	19956	3254	559	0.05606820461384152	9663	0.9692076228686058	0.16507752769794992	7.2464838462770516
Nqo2	NQO2	40883	11558	597	0.05987963891675025	9492	0.9520561685055166	0.08619238194068615	4.902925210238523
Npy	NPY	7703	921	81380	8.162487462387162	9116	0.9143430290872618	5981.667044870192	9.475204467988249
Npr3	NPR3	102655	9866	1062	0.10651955867602808	9435	0.9463390170511534	0.33011096686589003	5.393871772814149
Npy1r	NPY1R	20872	4180	1686	0.1691073219658977	8930	0.8956870611835507	0.3814710658205934	3.652316366362662
Npy2r	NPY2R	8450	3628	1135	0.11384152457372117	9440	0.9468405215646941	0.4449583578702805	5.859478717261054
Pde3a	PDE3A	315137	8398	280	0.028084252758274825	9757	0.9786359077231696	0.048564189911493943	7.846847300886927
Pde3b	PDE3B	228322	11707	956	0.0958876629889669	9199	0.9226680040120361	0.1370580192780166	3.860908342531567
Pdhb	PDHB	6228	4717	27763	2.784653961885657	3075	0.30842527582748247	14.525494237753888	1.368655744077753
Pgr	PGR	100901	15404	1626	0.16308926780341024	8815	0.8841524573721163	0.273529626898551	3.2068363931800006
Pla2g1b	PLA2G1B	5679	638	NA	NA	NA	NA	NA	NA
Pla2g5	PLA2G5	63012	2607	70	0.007021063189568706	9925	0.9954864593781344	0.017003563604848042	18.572360007022173
Plat	PLAT	32492	6618	21222	2.1285857572718156	5047	0.5062186559679037	15.091900196526987	1.8250753960038
Serpinf2	SERPINF2	12433	2348	NA	NA	NA	NA	NA	NA
Polr2b	POLR2B	53447	5901	5898	0.5915747241725176	6187	0.6205616850551655	0.88182287860673	1.587380610633713
Pomc	POMC	8051	1538	1158	0.11614844533600803	9491	0.9519558676028084	6.230665071752523	21.490860353565772
Por	POR	87656	6112	9424	0.9452357071213641	5048	0.5063189568706118	1.8567658437243721	1.441579009705229
Ppib	PPIB	7394	1911	31259	3.13530591775326	1662	0.1667001003009027	8.796917676492212	0.9459873778255274
Ppic	PPIC	13492	2098	1219	0.12226680040120361	9571	0.9599799398194584	0.7212314946645534	6.945904283062569
Prim1	PRIM1	20778	2437	1050	0.10531594784353059	9189	0.9216649949849549	0.17949827011378197	4.0228699492212545
Prl	PRL	10258	1364	NA	NA	NA	NA	NA	NA
Prrg1	PRRG1	108021	6180	4757	0.47713139418254763	8017	0.8041123370110331	1.7970996045615026	2.809623205485703
Prrg2	PRRG2	10370	1701	803	0.08054162487462387	9354	0.9382146439317954	0.1304368617941295	4.4841464064070164
Ptgdr	PTGDR	9012	3033	49	0.004914744232698095	9940	0.9969909729187563	0.011310981796829952	21.639600063671832
Ptgds	PTGDS	7931	2378	120911	12.127482447342025	6509	0.6528585757271815	2199.321192678245	3.8669955725138982
Ptger1	PTGER1	2897	1421	79	0.007923771313941825	9899	0.9928786359077232	0.010269236840826423	12.78901663027226
Ptger2	PTGER2	14302	2473	115	0.011534603811434303	9869	0.9898696088264795	0.01481327320309811	10.551709698801224
Ptgfr	PTGFR	235867	4714	209	0.020962888665997995	9849	0.987863590772317	0.05081941581590997	10.753843363161353
Ptgs1	PTGS1	25174	5790	422	0.04232698094282848	9670	0.9699097291875627	0.07805577430455675	6.600627515387992
Rpl3	RPL3	7508	4787	21461	2.152557673019057	3512	0.3522567703109328	8.14434344260588	1.3257854345633457
Rpl4	RPL4	26518	5637	79893	8.01334002006018	531	0.05325977933801404	50.592358890293106	0.8876237080092473
Rpl18	RPL18	4209	4209	21397	2.146138415245737	2484	0.24914744232698094	5.717531982043029	1.1141574610900078
Rpl24	RPL24	5692	2682	48800	4.894684052156469	1136	0.11394182547642928	23.61013323851583	0.9927149339894998
Rpl30	RPL30	21619	4027	3206	0.32156469408224675	8033	0.8057171514543631	0.640090640061422	2.4880114725161127
Rpl28	RPL28	17906	6933	15082	1.5127382146439319	3539	0.3549648946840522	3.233712734149887	1.1887401744558685
Rps3	RPS3	22795	5894	92762	9.304112337011032	660	0.06619859578736209	76.78181677140962	0.941790372630624
Rps5	RPS5	8407	3617	49670	4.981945837512538	1193	0.11965897693079237	24.884817960753562	1.0013092597195805
Rps10	RPS10	8672	1642	18098	1.8152457372116348	3870	0.3881644934804413	6.2956848879470195	1.3822483039227151
Rps16	RPS16	2742	2603	60790	6.097291875626881	1056	0.10591775325977934	41.909682704447974	1.0617449434450532
Rps23	RPS23	5220	4204	24055	2.412738214643932	2685	0.26930792377131396	8.408123407236456	1.2018197473198806
Rrm1	RRM1	44170	4177	2326	0.23329989969909729	8377	0.8402206619859579	0.4655777343063397	2.9247015089946102
Scn1b	SCN1B	9765	4625	2769	0.2777331995987964	8760	0.8786359077231695	1.1595904072937036	3.877256293284322
Scnn1a	SCNN1A	30888	5876	73	0.007321965897693079	9911	0.9940822467402206	0.011281522368288534	14.506283228364259
Shbg	SHBG	19438	1972	NA	NA	NA	NA	NA	NA
Slc6a2	SLC6A2	50589	5463	NA	NA	NA	NA	NA	NA
Slc6a4	SLC6A4	41684	6983	638	0.06399197592778336	9910	0.9939819458375125	1.9294987580858731	21.706846306569357
Sst	SST	1494	618	159182	15.966098294884654	8809	0.8835506519558676	22549.817488336208	9.405301389527693
Sstr1	SSTR1	5069	4295	2035	0.2041123370110331	8870	0.8896690070210632	0.6604104116945076	3.9814173118859846
Tacr3	TACR3	133786	5190	866	0.08686058174523571	9653	0.9682046138415246	0.5562021001312697	8.586053267061208
Tbxa2r	TBXA2R	12335	2793	55	0.005516549648946841	9926	0.9955867602808425	0.008295374638309554	16.510129171247794
Tnfrsf1a	TNFRSF1A	13358	4005	252	0.025275827482447343	9760	0.9789368104312939	0.03627550320738523	7.53531375805511
Tnfrsf1b	TNFRSF1B	42226	3826	131	0.013139418254764293	9874	0.99037111334002	0.025406634186841796	12.131023105505994
Top2a	TOP2A	29435	6437	3311	0.3320962888665998	9541	0.9569709127382147	5.261252802443845	6.906858561157615
Tubg1	TUBG1	5559	2411	4041	0.4053159478435306	7203	0.7224674022066199	0.6128115412543176	1.9313890987841655
Tyms	TYMS	15975	2470	1084	0.10872617853560682	9420	0.9448345035105316	0.3988505188551914	5.808593129071695
Vcam1	VCAM1	19304	6049	1726	0.17311935807422266	9369	0.9397191574724173	1.1653321283944118	6.235614051474009
Zap70	ZAP70	26303	5111	124	0.012437311935807422	9856	0.9885656970912738	0.014490698497337737	9.678724617163232
Aldh5a1	ALDH5A1	42356	5525	5542	0.5558676028084253	7402	0.7424272818455366	1.6548682661486314	2.314250418073069
Pde5a	PDE5A	134597	9775	762	0.07642928786359077	9542	0.9570712136409227	0.2531608870145395	6.583221858265108
Plod3	PLOD3	12444	5671	3688	0.3699097291875627	7314	0.7336008024072217	0.5294184891921225	1.9669974554428775
Aamp	AAMP	6135	3140	12119	1.2155466399197592	4905	0.49197592778335003	3.278943752714659	1.4896881264612034
Abcf1	ABCF1	25804	4523	18969	1.9026078234704111	3474	0.3484453360080241	5.504306570026057	1.2331105943755387
Acly	ACLY	63635	5217	27874	2.795787362086259	2987	0.2995987963891675	17.952073735500814	1.5154903464646978
Acr	ACR	7139	2059	183	0.01835506519558676	9812	0.9841524573721163	0.02544297553106707	8.690164924832912
Aco2	ACO2	59865	4041	22202	2.2268806419257774	2790	0.279839518555667	6.810993679201915	1.1719478823468452
Acvr2b	ACVR2B	39292	15744	1351	0.13550651955867604	8885	0.8911735205616851	0.18336148982608372	3.1600494140129425
Adam10	ADAM10	161172	16168	5534	0.5550651955867603	6565	0.6584754262788365	0.9965161207365703	1.7984491704394963
Adcy7	ADCY7	71999	8630	496	0.04974924774322969	9588	0.9616850551654965	0.07777353527127677	5.605694194599512
Adcy9	ADCY9	162799	10358	4344	0.4357071213640923	8118	0.8142427281845537	1.543513719008364	2.851416042557285
Adcyap1	ADCYAP1	7230	3805	1388	0.13921765295887664	9282	0.9309929789368104	0.48979495412710194	5.027045841260158
Adcyap1r1	ADCYAP1R1	59018	6832	5259	0.5274824473420261	7346	0.7368104312938817	1.3892035118294996	2.234472035168296
Mfsd10	MFSD10	4299	3159	1208	0.12116349047141424	9100	0.9127382146439318	0.20941262950251097	3.7768493231931255
Plin2	PLIN2	40916	5086	1271	0.12748244734202607	9261	0.9288866599799398	0.3305215978963071	4.509719495371171
